Date,ABEV,AC.MX,AMXB.MX,AXIA3.SA,B3SA3.SA,BAP,BBAS3.SA,BBD,BIMBOA.MX,BSAC,CEMEXCPO.MX,CENCOSUD.SN,CHILE.SN,CIB,EC,FALABELLA.SN,FEMSAUBD.MX,FUNO11.MX,GCARSOA1.MX,GFNORTEO.MX,GGB,GMEXICOB.MX,ISA.CL,ITSA4.SA,ITUB,LTM,NU,PAC,PBR,PBRAN.MX,RDOR3.SA,RENT3.SA,SBSP3.SA,SCCO,SQM,TIGO,VALE,VIV,WALMEX.MX,WEGE3.SA
2000-01-17,,,8.4764986038208,8.285962104797363,,,0.4321225583553314,,3.487213611602783,,6.1029791831970215,335.22906494140625,,,,480.97406005859375,8.645837783813477,,,1.386977195739746,,2.4724414348602295,,0.2961727976799011,,,,,,,,,0.7779005765914917,,,,,,,0.1032385528087616
2000-01-18,0.14302316308021545,,8.4764986038208,8.308603286743164,,4.915463447570801,0.44377267360687256,,3.3459417819976807,2.2080330848693848,5.96232795715332,335.22906494140625,,1.0237234830856323,,477.0635986328125,8.427553176879883,,,1.3323715925216675,0.36066073179244995,2.3861443996429443,,0.28887781500816345,,,,,,,,,0.7703752517700195,0.7265786528587341,1.2772434949874878,,,4.04185676574707,,0.0973946750164032
2000-01-19,0.14302316308021545,,8.280071258544922,8.263324737548828,,4.866307258605957,0.43900641798973083,,3.27158784866333,2.195901393890381,5.73606538772583,335.6915283203125,,0.9907009601593018,,473.1533203125,8.038446426391602,,,1.2886874675750732,0.36212101578712463,2.4163477420806885,,0.28596004843711853,,,,,,,,,0.7591294646263123,0.7504988312721252,1.2980966567993164,,,3.9671618938446045,,0.10421295464038849
2000-01-20,0.14302316308021545,,8.083648681640625,8.285962104797363,,4.841731071472168,0.43635883927345276,,3.2529985904693604,2.244429588317871,5.6015305519104,335.6915283203125,,0.9907009601593018,,484.88427734375,7.886598110198975,,,1.3105298280715942,0.36212101578712463,2.4034032821655273,,0.28012409806251526,,,,,,,,,0.7666125297546387,0.7833894491195679,1.3606549501419067,,,3.9173624515533447,,0.10518674552440643
2000-01-21,0.14302316308021545,,8.068540573120117,7.697344779968262,,4.841731071472168,0.4400659203529358,,3.1600558757781982,2.4567408561706543,5.466996669769287,332.91717529296875,,0.9907009601593018,,480.97406005859375,7.630352973937988,,,1.255923867225647,0.3613908886909485,2.3861443996429443,,0.27428823709487915,,,,,,,,,0.7703752517700195,0.774419367313385,1.37368905544281,,,3.909062623977661,,0.10226483643054962
2000-01-24,0.14302316308021545,,7.992990016937256,7.742621898651123,,4.866307258605957,0.4294745624065399,,3.1563374996185303,2.426410675048828,5.259079933166504,326.9061584472656,,0.95767742395401,,473.1453552246094,7.63984489440918,,,1.2668453454971313,0.3519000709056854,2.3559396266937256,,0.2684521973133087,,,,,,,,,0.7553668022155762,0.7624593377113342,1.3632618188858032,,,3.817770004272461,,0.1003166139125824
2000-01-25,0.14302316308021545,,7.97788143157959,7.742621898651123,,4.694266319274902,0.4294745624065399,,3.1563374996185303,2.3536183834075928,5.381383419036865,323.66949462890625,,0.9246538877487183,,453.6015319824219,7.630352973937988,,,1.275581955909729,0.354820191860199,2.2869014739990234,,0.2684521973133087,,,,,,,,,0.7553668022155762,0.7564791440963745,1.3502287864685059,,,3.8011717796325684,,0.1003166139125824
2000-01-26,0.14302316308021545,,8.053428649902344,7.787899494171143,,4.817152976989746,0.4395364820957184,,3.212104320526123,2.3293535709381104,5.503687381744385,328.2933654785156,,0.8916304707527161,,461.4223937988281,7.696789264678955,,,1.255923867225647,0.3445991575717926,2.360255718231201,,0.2669931650161743,,,,,,,,,0.7816206812858582,0.7714294195175171,1.3476225137710571,,,3.9837594032287598,,0.10713427513837814
2000-01-27,0.14302316308021545,,8.189414024353027,7.855818748474121,,4.817152976989746,0.4300042986869812,,3.1600558757781982,2.268693447113037,5.369152545928955,328.2933654785156,,0.8916304707527161,,461.4223937988281,8.04793643951416,,,1.2450031042099,0.3445991575717926,2.330049991607666,,0.2640751302242279,,,,,,,,,0.7553668022155762,0.777409553527832,1.3319823741912842,,,4.04185676574707,,0.10810871422290802
2000-01-28,0.14302316308021545,,7.962769985198975,7.470950603485107,,4.718843460083008,0.4188832938671112,,3.1414663791656494,2.268693447113037,5.167350769042969,328.2933654785156,,0.8255837559700012,,469.24285888671875,7.744239330291748,,,1.2515559196472168,0.34751927852630615,2.330049991607666,,0.2567804455757141,,,,,,,,,0.7440791726112366,0.7564791440963745,1.337195873260498,,,3.8509676456451416,,0.10908245295286179
2000-01-31,0.14302316308021545,,7.962769985198975,7.267198085784912,,4.694266319274902,0.4183538258075714,,2.996476411819458,2.171637773513794,5.136775493621826,328.2933654785156,,0.8420953154563904,,469.24285888671875,7.459524631500244,,,1.255923867225647,0.3336477279663086,2.239436388015747,,0.24802649021148682,,,,,,,,,0.7516040802001953,0.7415286898612976,1.3398021459579468,,,3.817770004272461,,0.10713427513837814
2000-02-01,0.14302316308021545,,3.9813849925994873,7.267198085784912,,4.817152976989746,0.4183538258075714,,2.9146876335144043,2.1473729610443115,5.332461833953857,326.9061584472656,,0.8751189708709717,,469.24285888671875,7.544937610626221,,,1.3323715925216675,0.32415664196014404,2.2696402072906494,,0.2538623511791229,,,,,,,,,0.7327908873558044,0.7594693899154663,1.3554422855377197,,,3.975461483001709,,0.10908245295286179
2000-02-02,0.14302316308021545,,4.011606216430664,7.31473970413208,,4.718843460083008,0.4141174852848053,,2.936993360519409,2.1837687492370605,5.210158824920654,328.2933654785156,,0.8255837559700012,,475.4995422363281,7.573412895202637,,,1.3214507102966309,0.3263469636440277,2.2782721519470215,,0.2538623511791229,,,,,,,,,0.7516040802001953,0.7355487942695618,1.381508231163025,,,3.9837594032287598,,0.10908245295286179
2000-02-03,0.14302316308021545,,4.313797950744629,7.652064800262451,,4.694266319274902,0.4183538258075714,,2.9741694927215576,2.232297658920288,5.17346715927124,335.22906494140625,,0.7925605177879333,,484.88427734375,7.772710800170898,,,1.3432925939559937,0.3226965665817261,2.330049991607666,,0.25240322947502136,,,,,,,,,0.7553668022155762,0.7654489874839783,1.391935110092163,,,4.282541275024414,,0.10908245295286179
2000-02-04,0.14302316308021545,,4.547996520996094,7.878459930419922,,4.866307258605957,0.4236493706703186,,2.8812272548675537,2.232297658920288,5.075623035430908,342.16485595703125,,0.7265139222145081,,500.52569580078125,7.990994930267334,,,1.317082166671753,0.32853710651397705,2.222177267074585,,0.2553214132785797,,,,,,,,,0.7628496289253235,0.7863795757293701,1.451886773109436,,,4.407033920288086,,0.10908245295286179
2000-02-07,0.14302316308021545,,4.865299224853516,7.742621898651123,,4.915463447570801,0.4167649745941162,,2.7882845401763916,2.232297658920288,5.503687381744385,342.16485595703125,,0.7430251836776733,,496.61529541015625,8.4844970703125,,,1.3454771041870117,0.35262957215309143,2.325735330581665,,0.2713700234889984,,,,,,,,,0.7553668022155762,0.7803990244865417,1.4258203506469727,,,4.456831932067871,,0.10908245295286179
2000-02-08,0.14302316308021545,,4.8048601150512695,7.912416934967041,,4.866307258605957,0.42629724740982056,,2.9555811882019043,2.2565619945526123,5.491456985473633,344.9391784667969,,0.7760486602783203,,516.1669921875,8.5414400100708,,,1.312713861465454,0.348249614238739,2.3084754943847656,,0.26991111040115356,,,,,,,,,0.7579877972602844,0.7564791440963745,1.451886773109436,,,4.498327255249023,,0.10908245295286179
2000-02-09,0.14302316308021545,,4.8048601150512695,7.765262126922607,,4.866307258605957,0.42629724740982056,,3.041088581085205,2.2990238666534424,5.320231914520264,346.78875732421875,,0.7925605177879333,,508.3465270996094,8.731250762939453,,,1.2886874675750732,0.36212101578712463,2.2480666637420654,,0.2626163959503174,,,,,,,,,0.7327908873558044,0.7534890174865723,1.451886773109436,,,4.573024749755859,,0.10908245295286179
2000-02-10,0.14302316308021545,,4.8048601150512695,7.787899494171143,,4.9646172523498535,0.42047199606895447,,2.9741694927215576,2.3778817653656006,5.381383419036865,344.4768371582031,,0.7265139222145081,,504.4359436035156,8.949531555175781,,,1.312713861465454,0.35701045393943787,2.2437517642974854,,0.26115739345550537,,,,,,,,,0.7177825570106506,0.7475090622901917,1.4388537406921387,,,4.797111511230469,,0.10713427513837814
2000-02-11,0.14302316308021545,,4.8048601150512695,7.425673484802246,,4.9646172523498535,0.4183538258075714,,2.877509117126465,2.292957067489624,5.234618186950684,346.78875732421875,,0.7100021839141846,,516.1669921875,8.921062469482422,,,1.2886874675750732,0.3460589647293091,2.157453775405884,,0.2538623511791229,,,,,,,,,0.7102572321891785,0.7445191144943237,1.4362467527389526,,,4.778437614440918,,0.11005625873804092
2000-02-14,0.14302316308021545,,4.683985710144043,7.244558811187744,,4.915463447570801,0.4141174852848053,,2.7882845401763916,2.280825614929199,5.314115524291992,346.78875732421875,,0.7100021839141846,,512.2568359375,8.731250762939453,,,1.3061606884002686,0.34313875436782837,2.1488232612609863,,0.24802649021148682,,,,,,,,,0.6952059864997864,0.7445191144943237,1.3971483707427979,,,4.813711643218994,,0.11005625873804092
2000-02-15,0.14302316308021545,,4.668872833251953,7.244558811187744,,4.915463447570801,0.39558276534080505,,2.8254618644714355,2.268693447113037,5.2896552085876465,346.78875732421875,,0.7265139222145081,,516.1669921875,8.503482818603516,,,1.223160743713379,0.32853710651397705,2.135878801345825,,0.24510833621025085,,,,,,,,,0.6839608550071716,0.7475090622901917,1.376294732093811,,,4.71411657333374,,0.0973946750164032
