ID_MES,ID_PAIS,ID_CONTINENTE,ID_OCM,NUMERO_VISITANTES
3,62,4,1,212
3,62,4,2,4
3,62,4,3,16
3,62,4,4,14
3,62,4,5,7
3,62,4,6,16
3,63,4,1,48541
3,63,4,2,368
3,63,4,3,475
3,63,4,4,577
3,63,4,5,446
3,63,4,6,681
3,64,4,1,222
3,64,4,2,1
3,64,4,3,9
3,64,4,4,2
3,64,4,5,2
3,64,4,6,30
3,65,6,1,12
3,65,6,2,0
3,65,6,3,0
3,65,6,4,0
3,65,6,5,0
3,65,6,6,4
3,66,4,1,42
3,66,4,2,0
3,66,4,3,0
3,66,4,4,0
3,66,4,5,0
3,66,4,6,4
3,67,7,1,5
3,67,7,2,0
3,67,7,3,0
3,67,7,4,0
3,67,7,5,0
3,67,7,6,6
3,68,5,1,1445
3,68,5,2,3
3,68,5,3,7
3,68,5,4,4
3,68,5,5,2
3,68,5,6,720
3,69,4,1,723
3,69,4,2,20
3,69,4,3,23
3,69,4,4,34
3,69,4,5,16
3,69,4,6,55
3,70,4,1,21692
3,70,4,2,598
3,70,4,3,1277
3,70,4,4,1562
3,70,4,5,701
3,70,4,6,1242
3,71,6,1,1
3,71,6,2,0
3,71,6,3,0
3,71,6,4,0
3,71,6,5,0
3,71,6,6,0
3,72,6,1,1
3,72,6,2,0
3,72,6,3,0
3,72,6,4,0
3,72,6,5,0
3,72,6,6,0
3,73,5,1,54
3,73,5,2,0
3,73,5,3,1
3,73,5,4,0
3,73,5,5,0
3,73,5,6,11
3,74,6,1,16
3,74,6,2,0
3,74,6,3,0
3,74,6,4,0
3,74,6,5,1
3,74,6,6,4
3,75,2,1,42
3,75,2,2,2
3,75,2,3,0
3,75,2,4,5
3,75,2,5,2
3,75,2,6,2
3,76,4,1,1056
3,76,4,2,8
3,76,4,3,34
3,76,4,4,54
3,76,4,5,2
3,76,4,6,66
3,77,4,1,1
3,77,4,2,0
3,77,4,3,0
3,77,4,4,0
3,77,4,5,0
3,77,4,6,0
3,78,2,1,3053
3,78,2,2,17
3,78,2,3,11
3,78,2,4,6
3,78,2,5,13
3,78,2,6,51
3,79,6,1,1
3,79,6,2,0
3,79,6,3,0
3,79,6,4,1
3,79,6,5,1
3,79,6,6,0
3,80,6,1,1
3,80,6,2,0
3,80,6,3,0
3,80,6,4,0
3,80,6,5,0
3,80,6,6,0
3,81,6,1,0
3,81,6,2,0
3,81,6,3,0
3,81,6,4,0
3,81,6,5,0
3,81,6,6,0
3,82,3,1,51
3,82,3,2,0
3,82,3,3,0
3,82,3,4,0
3,82,3,5,3
3,82,3,6,2
3,83,2,1,100
3,83,2,2,25
3,83,2,3,0
3,83,2,4,0
3,83,2,5,2
3,83,2,6,0
3,84,2,1,1525
3,84,2,2,18
3,84,2,3,3
3,84,2,4,4
3,84,2,5,15
3,84,2,6,34
3,85,5,1,1528
3,85,5,2,10
3,85,5,3,45
3,85,5,4,21
3,85,5,5,2
3,85,5,6,166
3,86,4,1,1206
3,86,4,2,15
3,86,4,3,22
3,86,4,4,53
3,86,4,5,9
3,86,4,6,63
3,87,5,1,3401
3,87,5,2,30
3,87,5,3,13
3,87,5,4,20
3,87,5,5,6
3,87,5,6,455
3,88,5,1,597
3,88,5,2,7
3,88,5,3,0
3,88,5,4,0
3,88,5,5,3
3,88,5,6,241
3,89,5,1,2
3,89,5,2,0
3,89,5,3,0
3,89,5,4,0
3,89,5,5,0
3,89,5,6,0
3,90,5,1,299
3,90,5,2,3
3,90,5,3,0
3,90,5,4,2
3,90,5,5,2
3,90,5,6,7
3,91,4,1,1699
3,91,4,2,15
3,91,4,3,71
3,91,4,4,209
3,91,4,5,104
3,91,4,6,245
3,92,7,1,3
3,92,7,2,0
3,92,7,3,0
3,92,7,4,0
3,92,7,5,0
3,92,7,6,0
3,93,4,1,208
3,93,4,2,2
3,93,4,3,2
3,93,4,4,5
3,93,4,5,7
3,93,4,6,11
3,94,5,1,10773
3,94,5,2,66
3,94,5,3,623
3,94,5,4,204
3,94,5,5,145
3,94,5,6,516
3,95,4,1,15831
3,95,4,2,132
3,95,4,3,247
3,95,4,4,257
3,95,4,5,234
3,95,4,6,399
3,96,2,1,327
3,96,2,2,0
3,96,2,3,0
3,96,2,4,0
3,96,2,5,2
3,96,2,6,14
3,97,5,1,10871
3,97,5,2,59
3,97,5,3,389
3,97,5,4,234
3,97,5,5,85
3,97,5,6,945
3,98,5,1,47
3,98,5,2,0
3,98,5,3,2
3,98,5,4,0
3,98,5,5,0
3,98,5,6,1
3,99,5,1,21
3,99,5,2,0
3,99,5,3,0
3,99,5,4,0
3,99,5,5,0
3,99,5,6,0
3,100,5,1,69
3,100,5,2,0
3,100,5,3,1
3,100,5,4,0
3,100,5,5,0
3,100,5,6,5
3,101,6,1,47
3,101,6,2,0
3,101,6,3,1
3,101,6,4,1
3,101,6,5,0
3,101,6,6,2
3,102,5,1,2
3,102,5,2,0
3,102,5,3,0
3,102,5,4,0
3,102,5,5,0
3,102,5,6,1
3,103,7,1,1
3,103,7,2,0
3,103,7,3,0
3,103,7,4,0
3,103,7,5,0
3,103,7,6,0
3,104,5,1,9
3,104,5,2,0
3,104,5,3,0
3,104,5,4,0
3,104,5,5,0
3,104,5,6,0
3,105,5,1,10
3,105,5,2,0
3,105,5,3,0
3,105,5,4,0
3,105,5,5,1
3,105,5,6,0
3,106,6,1,1
3,106,6,2,0
3,106,6,3,0
3,106,6,4,0
3,106,6,5,0
3,106,6,6,0
3,107,4,1,386
3,107,4,2,7
3,107,4,3,6
3,107,4,4,11
3,107,4,5,3
3,107,4,6,17
3,108,5,1,49
3,108,5,2,0
3,108,5,3,0
3,108,5,4,0
3,108,5,5,0
3,108,5,6,4
3,109,6,1,1
3,109,6,2,0
3,109,6,3,0
3,109,6,4,0
3,109,6,5,0
3,109,6,6,1
3,110,6,1,1
3,110,6,2,0
3,110,6,3,0
3,110,6,4,0
3,110,6,5,0
3,110,6,6,0
3,111,4,1,26
3,111,4,2,3
3,111,4,3,0
3,111,4,4,2
3,111,4,5,2
3,111,4,6,2
3,112,4,1,814
3,112,4,2,1
3,112,4,3,68
3,112,4,4,33
3,112,4,5,13
3,112,4,6,87
3,113,4,1,185
3,113,4,2,5
3,113,4,3,4
3,113,4,4,9
3,113,4,5,3
3,113,4,6,43
3,114,6,1,7
3,114,6,2,0
3,114,6,3,0
3,114,6,4,0
3,114,6,5,0
3,114,6,6,0
3,115,5,1,567
3,115,5,2,94
3,115,5,3,6
3,115,5,4,15
3,115,5,5,7
3,115,5,6,48
3,116,6,1,2
3,116,6,2,0
3,116,6,3,0
3,116,6,4,0
3,116,6,5,0
3,116,6,6,0
3,117,5,1,7
3,117,5,2,0
3,117,5,3,0
3,117,5,4,0
3,117,5,5,1
3,117,5,6,1
3,118,6,1,1
3,118,6,2,0
3,118,6,3,0
3,118,6,4,0
3,118,6,5,0
3,118,6,6,0
3,119,4,1,93
3,119,4,2,0
3,119,4,3,6
3,119,4,4,6
3,119,4,5,2
3,119,4,6,21
3,120,6,1,91
3,120,6,2,2
3,120,6,3,4
3,120,6,4,0
3,120,6,5,3
3,120,6,6,1
3,121,6,1,21
3,121,6,2,0
3,121,6,3,1
3,121,6,4,0
3,121,6,5,0
3,121,6,6,2
3,122,6,1,3
3,122,6,2,0
3,122,6,3,0
3,122,6,4,0
3,122,6,5,0
3,122,6,6,1
3,123,1,1,36922
3,123,1,2,200
3,123,1,3,164
3,123,1,4,104
3,123,1,5,116
3,123,1,6,1246
3,124,4,1,8
3,124,4,2,0
3,124,4,3,0
3,124,4,4,0
3,124,4,5,0
3,124,4,6,1
3,125,5,1,44
3,125,5,2,0
3,125,5,3,0
3,125,5,4,1
3,125,5,5,1
3,125,5,6,0
3,126,6,1,6
3,126,6,2,0
3,126,6,3,0
3,126,6,4,0
3,126,6,5,0
3,126,6,6,1
3,127,5,1,35
3,127,5,2,0
3,127,5,3,0
3,127,5,4,0
3,127,5,5,0
3,127,5,6,24
3,128,6,1,3
3,128,6,2,0
3,128,6,3,0
3,128,6,4,0
3,128,6,5,1
3,128,6,6,0
3,129,7,1,0
3,129,7,2,0
3,129,7,3,0
3,129,7,4,0
3,129,7,5,0
3,129,7,6,0
3,130,5,1,39
3,130,5,2,3
3,130,5,3,1
3,130,5,4,0
3,130,5,5,0
3,130,5,6,2
3,131,2,1,550
3,131,2,2,16
3,131,2,3,0
3,131,2,4,0
3,131,2,5,1
3,131,2,6,17
3,132,6,1,0
3,132,6,2,0
3,132,6,3,0
3,132,6,4,0
3,132,6,5,0
3,132,6,6,0
3,133,6,1,27
3,133,6,2,0
3,133,6,3,0
3,133,6,4,0
3,133,6,5,0
3,133,6,6,3
3,134,4,1,1607
3,134,4,2,52
3,134,4,3,204
3,134,4,4,70
3,134,4,5,49
3,134,4,6,215
3,135,7,1,1069
3,135,7,2,20
3,135,7,3,45
3,135,7,4,67
3,135,7,5,14
3,135,7,6,336
3,136,5,1,6
3,136,5,2,0
3,136,5,3,0
3,136,5,4,0
3,136,5,5,0
3,136,5,6,0
3,137,4,1,8747
3,137,4,2,147
3,137,4,3,305
3,137,4,4,405
3,137,4,5,223
3,137,4,6,536
3,138,5,1,69
3,138,5,2,35
3,138,5,3,3
3,138,5,4,1
3,138,5,5,1
3,138,5,6,3
3,139,5,1,7
3,139,5,2,0
3,139,5,3,0
3,139,5,4,0
3,139,5,5,0
3,139,5,6,0
3,140,2,1,7094
3,140,2,2,15
3,140,2,3,9
3,140,2,4,4
3,140,2,5,12
3,140,2,6,159
3,141,7,1,7
3,141,7,2,0
3,141,7,3,0
3,141,7,4,0
3,141,7,5,0
3,141,7,6,0
3,142,3,1,2884
3,142,3,2,319
3,142,3,3,179
3,142,3,4,21
3,142,3,5,8
3,142,3,6,92
3,143,4,1,2922
3,143,4,2,49
3,143,4,3,512
3,143,4,4,262
3,143,4,5,57
3,143,4,6,210
3,144,4,1,2421
3,144,4,2,25
3,144,4,3,47
3,144,4,4,63
3,144,4,5,34
3,144,4,6,100
3,145,2,1,484
3,145,2,2,1
3,145,2,3,2
3,145,2,4,0
3,145,2,5,1
3,145,2,6,7
3,146,4,1,19301
3,146,4,2,152
3,146,4,3,766
3,146,4,4,1349
3,146,4,5,516
3,146,4,6,4402
3,147,6,1,1
3,147,6,2,0
3,147,6,3,0
3,147,6,4,0
3,147,6,5,0
3,147,6,6,0
3,148,4,1,1642
3,148,4,2,28
3,148,4,3,91
3,148,4,4,114
3,148,4,5,20
3,148,4,6,52
3,149,2,1,3770
3,149,2,2,100
3,149,2,3,14
3,149,2,4,5
3,149,2,5,294
3,149,2,6,187
3,150,4,1,1
3,150,4,2,0
3,150,4,3,0
3,150,4,4,0
3,150,4,5,0
3,150,4,6,0
3,151,11,1,605
3,151,11,2,5
3,151,11,3,49
3,151,11,4,9
3,151,11,5,6
3,151,11,6,30
3,152,4,1,0
3,152,4,2,0
3,152,4,3,0
3,152,4,4,0
3,152,4,5,0
3,152,4,6,0
3,153,4,1,1569
3,153,4,2,17
3,153,4,3,12
3,153,4,4,9
3,153,4,5,11
3,153,4,6,116
3,154,4,1,3329
3,154,4,2,34
3,154,4,3,105
3,154,4,4,64
3,154,4,5,51
3,154,4,6,337
3,155,6,1,2
3,155,6,2,0
3,155,6,3,0
3,155,6,4,0
3,155,6,5,0
3,155,6,6,0
3,156,2,1,3
3,156,2,2,0
3,156,2,3,0
3,156,2,4,0
3,156,2,5,0
3,156,2,6,2
3,157,7,1,28
3,157,7,2,0
3,157,7,3,1
3,157,7,4,0
3,157,7,5,0
3,157,7,6,0
3,158,7,1,1
3,158,7,2,0
3,158,7,3,0
3,158,7,4,0
3,158,7,5,0
3,158,7,6,0
3,159,4,1,7
3,159,4,2,0
3,159,4,3,0
3,159,4,4,1
3,159,4,5,0
3,159,4,6,0
3,160,2,1,3
3,160,2,2,0
3,160,2,3,0
3,160,2,4,0
3,160,2,5,0
3,160,2,6,0
3,161,2,1,11
3,161,2,2,0
3,161,2,3,0
3,161,2,4,0
3,161,2,5,0
3,161,2,6,0
3,162,6,1,11
3,162,6,2,0
3,162,6,3,0
3,162,6,4,0
3,162,6,5,0
3,162,6,6,1
3,163,6,1,0
3,163,6,2,0
3,163,6,3,0
3,163,6,4,0
3,163,6,5,0
3,163,6,6,0
3,164,6,1,2
3,164,6,2,0
3,164,6,3,0
3,164,6,4,0
3,164,6,5,0
3,164,6,6,0
3,165,5,1,0
3,165,5,2,0
3,165,5,3,0
3,165,5,4,0
3,165,5,5,0
3,165,5,6,0
3,166,5,1,723
3,166,5,2,16
3,166,5,3,2
3,166,5,4,18
3,166,5,5,2
3,166,5,6,87
3,167,5,1,17
3,167,5,2,0
3,167,5,3,1
3,167,5,4,1
3,167,5,5,1
3,167,5,6,0
3,168,6,1,2
3,168,6,2,0
3,168,6,3,0
3,168,6,4,0
3,168,6,5,0
3,168,6,6,0
3,169,5,1,83
3,169,5,2,0
3,169,5,3,0
3,169,5,4,2
3,169,5,5,0
3,169,5,6,19
3,170,6,1,0
3,170,6,2,0
3,170,6,3,0
3,170,6,4,0
3,170,6,5,0
3,170,6,6,1
3,171,6,1,639
3,171,6,2,26
3,171,6,3,12
3,171,6,4,7
3,171,6,5,8
3,171,6,6,63
3,172,6,1,8
3,172,6,2,0
3,172,6,3,0
3,172,6,4,0
3,172,6,5,0
3,172,6,6,0
3,173,4,1,2885
3,173,4,2,57
3,173,4,3,167
3,173,4,4,193
3,173,4,5,72
3,173,4,6,189
3,174,4,1,6013
3,174,4,2,184
3,174,4,3,217
3,174,4,4,365
3,174,4,5,146
3,174,4,6,489
3,175,3,1,31
3,175,3,2,0
3,175,3,3,0
3,175,3,4,0
3,175,3,5,0
3,175,3,6,2
3,176,6,1,0
3,176,6,2,0
3,176,6,3,0
3,176,6,4,0
3,176,6,5,0
3,176,6,6,0
3,177,5,1,769
3,177,5,2,5
3,177,5,3,0
3,177,5,4,11
3,177,5,5,4
3,177,5,6,59
3,178,5,1,2495
3,178,5,2,22
3,178,5,3,37
3,178,5,4,46
3,178,5,5,17
3,178,5,6,127
3,179,6,1,8
3,179,6,2,0
3,179,6,3,0
3,179,6,4,0
3,179,6,5,0
3,179,6,6,1
3,180,5,1,0
3,180,5,2,0
3,180,5,3,1
3,180,5,4,0
3,180,5,5,0
3,180,5,6,0
3,181,6,1,2
3,181,6,2,0
3,181,6,3,0
3,181,6,4,0
3,181,6,5,0
3,181,6,6,0
3,182,7,1,2
3,182,7,2,0
3,182,7,3,0
3,182,7,4,0
3,182,7,5,0
3,182,7,6,0
3,183,2,1,142
3,183,2,2,0
3,183,2,3,0
3,183,2,4,1
3,183,2,5,0
3,183,2,6,7
3,184,6,1,22
3,184,6,2,0
3,184,6,3,0
3,184,6,4,0
3,184,6,5,0
3,184,6,6,0
3,185,5,1,1
3,185,5,2,0
3,185,5,3,0
3,185,5,4,0
3,185,5,5,0
3,185,5,6,0
3,186,5,1,1374
3,186,5,2,41
3,186,5,3,54
3,186,5,4,24
3,186,5,5,31
3,186,5,6,146
3,187,7,1,0
3,187,7,2,0
3,187,7,3,0
3,187,7,4,0
3,187,7,5,0
3,187,7,6,0
3,188,4,1,1110
3,188,4,2,13
3,188,4,3,16
3,188,4,4,16
3,188,4,5,31
3,188,4,6,233
3,189,6,1,13
3,189,6,2,0
3,189,6,3,0
3,189,6,4,0
3,189,6,5,0
3,189,6,6,0
3,190,3,1,5689
3,190,3,2,120
3,190,3,3,60
3,190,3,4,46
3,190,3,5,26
3,190,3,6,129
3,191,5,1,6
3,191,5,2,0
3,191,5,3,0
3,191,5,4,0
3,191,5,5,0
3,191,5,6,0
3,192,7,1,3
3,192,7,2,0
3,192,7,3,0
3,192,7,4,0
3,192,7,5,0
3,192,7,6,0
3,193,4,1,2
3,193,4,2,0
3,193,4,3,0
3,193,4,4,0
3,193,4,5,0
3,193,4,6,0
3,194,3,1,6608
3,194,3,2,2584
3,194,3,3,72
3,194,3,4,31
3,194,3,5,8445
3,194,3,6,249
3,195,5,1,183
3,195,5,2,1
3,195,5,3,5
3,195,5,4,2
3,195,5,5,0
3,195,5,6,25
3,196,5,1,2
3,196,5,2,1
3,196,5,3,0
3,196,5,4,0
3,196,5,5,3
3,196,5,6,0
3,197,6,1,10
3,197,6,2,0
3,197,6,3,0
3,197,6,4,0
3,197,6,5,0
3,197,6,6,0
3,198,6,1,17
3,198,6,2,0
3,198,6,3,0
3,198,6,4,0
3,198,6,5,0
3,198,6,6,2
4,1,5,1,5
4,1,5,2,17
4,1,5,3,1
4,1,5,4,0
4,1,5,5,0
4,1,5,6,0
4,2,4,1,37
4,2,4,2,0
4,2,4,3,1
4,2,4,4,2
4,2,4,5,0
4,2,4,6,1
4,3,4,1,22672
4,3,4,2,525
4,3,4,3,1370
4,3,4,4,1504
4,3,4,5,458
4,3,4,6,1669
4,4,4,1,54
4,4,4,2,0
4,4,4,3,0
4,4,4,4,2
4,4,4,5,0
4,4,4,6,0
4,5,6,1,9
4,5,6,2,0
4,5,6,3,0
4,5,6,4,0
4,5,6,5,0
4,5,6,6,0
4,6,2,1,9
4,6,2,2,0
4,6,2,3,0
4,6,2,4,0
4,6,2,5,0
4,6,2,6,0
4,7,5,1,100
4,7,5,2,0
4,7,5,3,2
4,7,5,4,1
4,7,5,5,0
4,7,5,6,2
4,8,6,1,41
4,8,6,2,0
4,8,6,3,0
4,8,6,4,0
4,8,6,5,0
4,8,6,6,0
4,9,3,1,44561
4,9,3,2,3687
4,9,3,3,1703
4,9,3,4,849
4,9,3,5,507
4,9,3,6,1405
4,10,5,1,126
4,10,5,2,3
4,10,5,3,2
4,10,5,4,0
4,10,5,5,1
4,10,5,6,1
4,11,2,1,92
4,11,2,2,0
4,11,2,3,0
4,11,2,4,0
4,11,2,5,0
4,11,2,6,4
4,12,7,1,8903
4,12,7,2,80
4,12,7,3,198
4,12,7,4,395
4,12,7,5,141
4,12,7,6,1082
4,13,4,1,2234
4,13,4,2,52
4,13,4,3,96
4,13,4,4,144
4,13,4,5,48
4,13,4,6,249
4,14,5,1,24
4,14,5,2,0
4,14,5,3,1
4,14,5,4,0
4,14,5,5,0
4,14,5,6,0
4,15,2,1,106
4,15,2,2,0
4,15,2,3,0
4,15,2,4,0
4,15,2,5,0
4,15,2,6,2
4,16,5,1,25
4,16,5,2,0
4,16,5,3,0
4,16,5,4,0
4,16,5,5,0
4,16,5,6,2
4,17,5,1,50
4,17,5,2,0
4,17,5,3,0
4,17,5,4,0
4,17,5,5,0
4,17,5,6,3
4,18,2,1,154
4,18,2,2,1
4,18,2,3,0
4,18,2,4,1
4,18,2,5,0
4,18,2,6,3
4,19,4,1,4498
4,19,4,2,61
4,19,4,3,177
4,19,4,4,211
4,19,4,5,74
4,19,4,6,199
4,20,2,1,165
4,20,2,2,0
4,20,2,3,2
4,20,2,4,2
4,20,2,5,6
4,20,2,6,0
4,21,4,1,209
4,21,4,2,0
4,21,4,3,11
4,21,4,4,2
4,21,4,5,1
4,21,4,6,5
4,22,6,1,2
4,22,6,2,0
4,22,6,3,0
4,22,6,4,0
4,22,6,5,2
4,22,6,6,0
4,23,2,1,8
4,23,2,2,0
4,23,2,3,0
4,23,2,4,0
4,23,2,5,0
4,23,2,6,0
4,24,5,1,4
4,24,5,2,0
4,24,5,3,0
4,24,5,4,0
4,24,5,5,0
4,24,5,6,0
4,25,3,1,8613
4,25,3,2,10920
4,25,3,3,39189
4,25,3,4,4412
4,25,3,5,155
4,25,3,6,2431
4,26,4,1,30
4,26,4,2,0
4,26,4,3,2
4,26,4,4,1
4,26,4,5,0
4,26,4,6,1
4,27,6,1,2
4,27,6,2,0
4,27,6,3,0
4,27,6,4,0
4,27,6,5,0
4,27,6,6,0
4,28,3,1,54838
4,28,3,2,2496
4,28,3,3,917
4,28,3,4,606
4,28,3,5,111
4,28,3,6,6152
4,29,5,1,7
4,29,5,2,0
4,29,5,3,0
4,29,5,4,0
4,29,5,5,0
4,29,5,6,0
4,30,4,1,767
4,30,4,2,6
4,30,4,3,35
4,30,4,4,24
4,30,4,5,45
4,30,4,6,90
4,31,6,1,7
4,31,6,2,0
4,31,6,3,0
4,31,6,4,0
4,31,6,5,0
4,31,6,6,0
4,32,6,1,1
4,32,6,2,0
4,32,6,3,0
4,32,6,4,0
4,32,6,5,0
4,32,6,6,0
4,33,6,1,3
4,33,6,2,0
4,33,6,3,0
4,33,6,4,0
4,33,6,5,0
4,33,6,6,2
4,34,5,1,4
4,34,5,2,0
4,34,5,3,0
4,34,5,4,0
4,34,5,5,0
4,34,5,6,0
4,35,6,1,22
4,35,6,2,0
4,35,6,3,0
4,35,6,4,0
4,35,6,5,0
4,35,6,6,1
4,36,1,1,26103
4,36,1,2,119
4,36,1,3,244
4,36,1,4,295
4,36,1,5,167
4,36,1,6,888
4,37,5,1,0
4,37,5,2,0
4,37,5,3,0
4,37,5,4,0
4,37,5,5,0
4,37,5,6,0
4,38,6,1,0
4,38,6,2,1
4,38,6,3,0
4,38,6,4,0
4,38,6,5,0
4,38,6,6,0
4,39,3,1,82573
4,39,3,2,314981
4,39,3,3,440
4,39,3,4,198
4,39,3,5,988
4,39,3,6,8015
4,40,5,1,10230
4,40,5,2,127
4,40,5,3,86
4,40,5,4,75
4,40,5,5,63
4,40,5,6,756
4,41,4,1,190
4,41,4,2,0
4,41,4,3,9
4,41,4,4,0
4,41,4,5,0
4,41,4,6,14
4,42,3,1,58310
4,42,3,2,4600
4,42,3,3,987
4,42,3,4,422
4,42,3,5,9090
4,42,3,6,4620
4,43,6,1,0
4,43,6,2,0
4,43,6,3,0
4,43,6,4,0
4,43,6,5,0
4,43,6,6,0
4,44,6,1,3
4,44,6,2,0
4,44,6,3,0
4,44,6,4,0
4,44,6,5,0
4,44,6,6,0
4,45,5,1,6
4,45,5,2,0
4,45,5,3,1
4,45,5,4,0
4,45,5,5,1
4,45,5,6,0
4,46,5,1,4635
4,46,5,2,42
4,46,5,3,144
4,46,5,4,95
4,46,5,5,51
4,46,5,6,245
4,47,6,1,3
4,47,6,2,0
4,47,6,3,0
4,47,6,4,0
4,47,6,5,0
4,47,6,6,0
4,48,2,1,10037
4,48,2,2,16
4,48,2,3,66
4,48,2,4,36
4,48,2,5,18
4,48,2,6,446
4,49,4,1,435
4,49,4,2,4
4,49,4,3,16
4,49,4,4,29
4,49,4,5,6
4,49,4,6,42
4,50,2,1,2232
4,50,2,2,52
4,50,2,3,2
4,50,2,4,2
4,50,2,5,23
4,50,2,6,26
4,51,6,1,1
4,51,6,2,0
4,51,6,3,0
4,51,6,4,0
4,51,6,5,0
4,51,6,6,0
4,52,4,1,2189
4,52,4,2,32
4,52,4,3,222
4,52,4,4,213
4,52,4,5,247
4,52,4,6,183
4,53,6,1,1
4,53,6,2,0
4,53,6,3,0
4,53,6,4,0
4,53,6,5,0
4,53,6,6,0
4,54,2,1,28
4,54,2,2,2
4,54,2,3,0
4,54,2,4,0
4,54,2,5,2
4,54,2,6,3
4,55,3,1,21939
4,55,3,2,3564
4,55,3,3,587
4,55,3,4,197
4,55,3,5,88821
4,55,3,6,12646
4,56,1,1,227935
4,56,1,2,571
4,56,1,3,368
4,56,1,4,329
4,56,1,5,551
4,56,1,6,4609
4,57,6,1,123
4,57,6,2,0
4,57,6,3,0
4,57,6,4,1
4,57,6,5,1
4,57,6,6,4
4,58,2,1,2932
4,58,2,2,4
4,58,2,3,9
4,58,2,4,5
4,58,2,5,5
4,58,2,6,40
4,59,5,1,85
4,59,5,2,0
4,59,5,3,1
4,59,5,4,0
4,59,5,5,0
4,59,5,6,6
4,60,6,1,4
4,60,6,2,0
4,60,6,3,0
4,60,6,4,0
4,60,6,5,0
4,60,6,6,0
4,61,4,1,1045
4,61,4,2,6
4,61,4,3,103
4,61,4,4,69
4,61,4,5,10
4,61,4,6,69
4,62,4,1,742
4,62,4,2,5
4,62,4,3,3
4,62,4,4,25
4,62,4,5,3
4,62,4,6,15
4,63,4,1,44907
4,63,4,2,332
4,63,4,3,372
4,63,4,4,371
4,63,4,5,345
4,63,4,6,992
4,64,4,1,167
4,64,4,2,2
4,64,4,3,9
4,64,4,4,6
4,64,4,5,1
4,64,4,6,16
4,65,6,1,4
4,65,6,2,0
4,65,6,3,0
4,65,6,4,0
4,65,6,5,0
4,65,6,6,2
4,66,4,1,47
4,66,4,2,1
4,66,4,3,1
4,66,4,4,1
4,66,4,5,0
4,66,4,6,5
4,67,7,1,18
4,67,7,2,0
4,67,7,3,0
4,67,7,4,0
4,67,7,5,0
4,67,7,6,0
4,68,5,1,1306
4,68,5,2,0
4,68,5,3,18
4,68,5,4,9
4,68,5,5,8
4,68,5,6,425
4,69,4,1,696
4,69,4,2,13
4,69,4,3,18
4,69,4,4,41
4,69,4,5,11
4,69,4,6,40
4,70,4,1,30256
4,70,4,2,583
4,70,4,3,1801
4,70,4,4,1978
4,70,4,5,569
4,70,4,6,1614
4,71,6,1,1
4,71,6,2,0
4,71,6,3,0
4,71,6,4,0
4,71,6,5,0
4,71,6,6,0
4,72,6,1,0
4,72,6,2,0
4,72,6,3,0
4,72,6,4,0
4,72,6,5,0
4,72,6,6,0
4,73,5,1,60
4,73,5,2,0
4,73,5,3,1
4,73,5,4,0
4,73,5,5,0
4,73,5,6,4
4,74,6,1,23
4,74,6,2,0
4,74,6,3,0
4,74,6,4,0
4,74,6,5,5
4,74,6,6,4
4,75,2,1,44
4,75,2,2,0
4,75,2,3,5
4,75,2,4,1
4,75,2,5,0
4,75,2,6,2
4,76,4,1,1449
4,76,4,2,5
4,76,4,3,63
4,76,4,4,66
4,76,4,5,4
4,76,4,6,60
4,77,4,1,0
4,77,4,2,0
4,77,4,3,0
4,77,4,4,0
4,77,4,5,0
4,77,4,6,0
4,78,2,1,3722
4,78,2,2,14
4,78,2,3,15
4,78,2,4,21
4,78,2,5,22
4,78,2,6,63
4,79,6,1,1
4,79,6,2,0
4,79,6,3,0
4,79,6,4,0
4,79,6,5,0
4,79,6,6,0
4,80,6,1,0
4,80,6,2,0
4,80,6,3,0
4,80,6,4,0
4,80,6,5,0
4,80,6,6,0
4,81,6,1,2
4,81,6,2,0
4,81,6,3,0
4,81,6,4,0
4,81,6,5,0
4,81,6,6,0
4,82,3,1,66
4,82,3,2,0
4,82,3,3,1
4,82,3,4,0
4,82,3,5,0
4,82,3,6,1
4,83,2,1,69
4,83,2,2,34
4,83,2,3,0
4,83,2,4,0
4,83,2,5,1
4,83,2,6,3
4,84,2,1,1742
4,84,2,2,10
4,84,2,3,9
4,84,2,4,3
4,84,2,5,12
4,84,2,6,38
4,85,5,1,903
4,85,5,2,10
4,85,5,3,77
4,85,5,4,38
4,85,5,5,1
4,85,5,6,52
4,86,4,1,1172
4,86,4,2,3
4,86,4,3,100
4,86,4,4,74
4,86,4,5,6
4,86,4,6,40
4,87,5,1,3156
4,87,5,2,25
4,87,5,3,7
4,87,5,4,9
4,87,5,5,8
4,87,5,6,349
4,88,5,1,551
4,88,5,2,13
4,88,5,3,2
4,88,5,4,1
4,88,5,5,1
4,88,5,6,184
4,89,5,1,10
4,89,5,2,0
4,89,5,3,0
4,89,5,4,0
4,89,5,5,0
4,89,5,6,0
4,90,5,1,96
4,90,5,2,0
4,90,5,3,4
4,90,5,4,4
4,90,5,5,1
4,90,5,6,0
4,91,4,1,1930
4,91,4,2,18
4,91,4,3,155
4,91,4,4,231
4,91,4,5,78
4,91,4,6,161
4,92,7,1,1
4,92,7,2,0
4,92,7,3,0
4,92,7,4,0
4,92,7,5,0
4,92,7,6,0
4,93,4,1,221
4,93,4,2,1
4,93,4,3,4
4,93,4,4,1
4,93,4,5,6
4,93,4,6,14
4,94,5,1,9005
4,94,5,2,54
4,94,5,3,1104
4,94,5,4,319
4,94,5,5,118
